match_id;mode;hero;hero_deck;opponent;opponent_deck;coin;result
65471464;ranked;Warrior;Pirate;Warlock;Reno;FALSE;win
65470947;ranked;Warrior;;Shaman;;TRUE;loss
65470860;ranked;Warrior;Pirate;Hunter;;FALSE;win
65470449;ranked;Warrior;;Hunter;;FALSE;loss
65470378;ranked;Warrior;Pirate;Warrior;Pirate;TRUE;win
65469600;ranked;Warrior;;Mage;;TRUE;loss
65469514;ranked;Warrior;Pirate;Mage;Reno;TRUE;win
65469008;ranked;Warrior;;Druid;;FALSE;loss
65468914;ranked;Warrior;Pirate;Rogue;;FALSE;win
65468440;ranked;Warrior;;Paladin;;FALSE;loss
65468393;ranked;Warrior;Pirate;Shaman;;TRUE;win
65468017;ranked;Warrior;;Shaman;;TRUE;loss
65467922;ranked;Warrior;Pirate;Mage;Tempo;FALSE;win
65467096;ranked;Warrior;Pirate;Mage;Tempo;FALSE;loss
65466363;ranked;Warrior;Pirate;Priest;;FALSE;win
65465956;ranked;Warrior;;Priest;;FALSE;loss
65465814;ranked;Warrior;Pirate;Priest;;TRUE;win
65465440;ranked;Warrior;;Paladin;;FALSE;loss
65465351;ranked;Warrior;Pirate;Shaman;;FALSE;win
65464922;ranked;Warrior;;Paladin;;TRUE;loss
65464754;ranked;Warrior;Pirate;Rogue;;TRUE;win
65443048;ranked;Rogue;;Warrior;Pirate;FALSE;loss
65440986;ranked;Shaman;Jade;Rogue;Jade;TRUE;win
65438294;ranked;Shaman;Aggro;Shaman;Aggro;TRUE;loss
65437284;ranked;Shaman;Aggro;Warlock;Zoo;TRUE;loss
65436323;ranked;Shaman;Aggro;Warrior;Pirate;FALSE;win
65435407;ranked;Shaman;Aggro;Warlock;Reno;FALSE;win
65434645;ranked;Shaman;Aggro;Shaman;Aggro;TRUE;win
65433950;ranked;Shaman;Aggro;Priest;;FALSE;win
65433507;ranked;Shaman;Aggro;Shaman;Aggro;TRUE;win
65432682;ranked;Shaman;Control;Rogue;Miracle;FALSE;loss
65431723;ranked;Shaman;Control;Rogue;Jade;FALSE;loss
65429685;ranked;Shaman;Control;Druid;Jade;TRUE;loss
65428083;ranked;Shaman;Control;Paladin;;TRUE;win
65427119;ranked;Shaman;Control;Paladin;;TRUE;win
65425294;ranked;Shaman;Jade;Warrior;Control;FALSE;loss
65423450;ranked;Shaman;Jade;Warrior;Pirate;FALSE;win
65422219;ranked;Shaman;Jade;Warrior;Dragon;TRUE;win
65420889;ranked;Shaman;Jade;Paladin;;TRUE;loss
65419609;ranked;Shaman;Aggro;Hunter;Midrange;FALSE;win
65348755;ranked;Warrior;Control;Mage;Reno;FALSE;loss
65347175;ranked;Warrior;Control;Rogue;;FALSE;win
65346347;ranked;Warrior;Control;Warlock;Reno;FALSE;win
65470499;ranked;Mage;Reno;Paladin;;TRUE;loss
65467821;ranked;Mage;Reno;Shaman;;FALSE;win
65467176;ranked;Mage;Reno;Shaman;Jade;FALSE;win
65335192;ranked;Shaman;Jade;Warlock;Reno;FALSE;loss
65446615;ranked;Warrior;Control;Warlock;Reno;FALSE;loss
65444472;ranked;Warrior;;Druid;;FALSE;loss
65443748;ranked;Warrior;Control;Warlock;Zoo;TRUE;loss
65441472;ranked;Warrior;Control;Shaman;Control;FALSE;loss
65438286;ranked;Warrior;Control;Druid;;FALSE;win
65436607;ranked;Warrior;Control;Warrior;Control;TRUE;loss
65433372;ranked;Warrior;Control;Paladin;Murloc;FALSE;win
65431887;ranked;Warrior;Control;Rogue;Jade;FALSE;win
65430515;ranked;Warrior;Control;Paladin;;TRUE;win
65427138;ranked;Warrior;Control;Hunter;Midrange;FALSE;win
65426040;ranked;Warrior;Control;Mage;Reno;TRUE;win
65422852;ranked;Warrior;Control;Warrior;Pirate;FALSE;win
65421399;ranked;Warrior;Control;Hunter;Midrange;TRUE;win
65420320;ranked;Warrior;Control;Paladin;;FALSE;loss
65418784;ranked;Warrior;Control;Druid;;FALSE;win
65416387;ranked;Mage;Tempo;Druid;;FALSE;loss
65415669;ranked;Mage;Tempo;Warrior;Control;TRUE;loss
65413722;ranked;Mage;Tempo;Mage;Tempo;FALSE;loss
65412721;ranked;Mage;Tempo;Druid;;TRUE;loss
65412129;ranked;Mage;Tempo;Warlock;Zoo;TRUE;win
65335671;ranked;Mage;Tempo;Warrior;Pirate;FALSE;loss
65335058;ranked;Mage;Tempo;Shaman;Control;FALSE;loss
65334202;ranked;Mage;Tempo;Priest;Dragon;TRUE;loss
65333267;ranked;Mage;Tempo;Warrior;Pirate;FALSE;win
65332814;ranked;Mage;Tempo;Shaman;Jade;TRUE;loss
65326062;casual;Mage;Tempo;Warlock;Zoo;FALSE;loss
65409807;ranked;Warrior;Dragon;Druid;Jade;TRUE;win
65409287;ranked;Warrior;Dragon;Mage;Reno;FALSE;loss
65406918;ranked;Warrior;Dragon;Warrior;Pirate;FALSE;win
65406174;ranked;Warrior;Dragon;Druid;Jade;FALSE;win
65342178;ranked;Priest;Reno;Priest;Reno;TRUE;win
65341142;ranked;Priest;Dragon;Hunter;;TRUE;win
65340870;ranked;Priest;Dragon;Warrior;Dragon;FALSE;loss
65340089;ranked;Priest;Dragon;Priest;Dragon;TRUE;loss
65338984;ranked;Priest;;Warlock;;FALSE;win
65338533;ranked;Priest;Dragon;Mage;Reno;TRUE;loss
65337412;ranked;Priest;;Priest;Dragon;FALSE;win
65335778;ranked;Priest;Dragon;Druid;Jade;TRUE;win
65335222;ranked;Priest;Dragon;Druid;;FALSE;win
65324375;ranked;Priest;Reno;Mage;Reno;TRUE;win
65322709;ranked;Priest;;Shaman;Jade;TRUE;loss
65320976;ranked;Priest;Reno;Rogue;Jade;FALSE;win
65319824;ranked;Priest;Dragon;Priest;;TRUE;win
65318978;ranked;Priest;;Hunter;Midrange;FALSE;win
65457680;ranked;Rogue;Jade;Priest;;FALSE;win
65456443;ranked;Rogue;Jade;Shaman;;TRUE;loss
65477410;ranked;Shaman;Jade;Druid;Jade;TRUE;loss
65476231;ranked;Shaman;Jade;Warrior;Pirate;TRUE;loss
65475739;ranked;Shaman;Jade;Rogue;Miracle;FALSE;win
65474907;ranked;Shaman;;Warlock;Zoo;TRUE;loss
65474093;ranked;Shaman;Jade;Shaman;Jade;FALSE;win
65473038;ranked;Shaman;Jade;Druid;;FALSE;loss
65472176;ranked;Shaman;Jade;Paladin;Murloc;FALSE;win
65470807;ranked;Shaman;Jade;Warlock;Reno;FALSE;win
65470088;ranked;Shaman;Jade;Priest;Dragon;FALSE;loss
65468165;ranked;Shaman;Jade;Mage;Tempo;FALSE;win
65464635;ranked;Shaman;Jade;Shaman;Jade;FALSE;loss
65462973;ranked;Shaman;Control;Warrior;Pirate;TRUE;loss
65462196;ranked;Shaman;Jade;Paladin;;FALSE;win
65460765;ranked;Shaman;Jade;Druid;Jade;TRUE;win
65459518;ranked;Shaman;Jade;Warlock;Reno;TRUE;win
65457994;ranked;Shaman;Jade;Druid;Jade;TRUE;win
65448113;casual;Priest;Dragon;Paladin;Aggro;FALSE;win
65446061;casual;Priest;Dragon;Mage;Reno;TRUE;win
65444871;ranked;Mage;Tempo;Warrior;Pirate;TRUE;loss
65444131;ranked;Priest;;Priest;Reno;FALSE;loss
65441076;ranked;Mage;Tempo;Druid;Jade;TRUE;win
65439632;ranked;Mage;Tempo;Priest;Reno;FALSE;loss
65438201;ranked;Mage;Tempo;Warrior;Pirate;FALSE;win
65436830;ranked;Mage;Tempo;Rogue;;FALSE;win
65435285;ranked;Mage;Freeze;Warlock;Reno;FALSE;loss
65433851;ranked;Mage;Freeze;Warlock;Reno;FALSE;loss
65432792;ranked;Mage;Tempo;Priest;Reno;TRUE;win
65431598;casual;Mage;Freeze;Warlock;Zoo;TRUE;loss
65430911;casual;Mage;Tempo;Rogue;Jade;FALSE;loss
65429609;casual;Mage;Tempo;Priest;Dragon;FALSE;win
65427954;casual;Warrior;;Mage;;TRUE;loss
65426544;ranked;Shaman;Midrange;Warrior;Dragon;TRUE;loss
65425343;ranked;Shaman;Jade;Druid;Jade;FALSE;win
65422369;ranked;Shaman;Jade;Shaman;Jade;TRUE;win
65420477;ranked;Shaman;;Rogue;Miracle;FALSE;loss
65419917;ranked;Shaman;Jade;Warlock;Reno;TRUE;win
65418582;ranked;Shaman;Jade;Shaman;Jade;TRUE;loss
65414137;ranked;Shaman;;Druid;Jade;TRUE;loss
65412827;ranked;Shaman;Jade;Shaman;Midrange;TRUE;loss
65411254;ranked;Shaman;Jade;Hunter;Midrange;FALSE;loss
65410501;ranked;Shaman;Jade;Priest;Dragon;FALSE;win
65409303;ranked;Shaman;Jade;Paladin;Murloc;TRUE;win
65407729;ranked;Shaman;Jade;Warlock;Reno;TRUE;win
65405873;ranked;Shaman;Jade;Priest;Dragon;FALSE;win
65403415;ranked;Shaman;Jade;Shaman;Jade;TRUE;loss
65349457;ranked;Shaman;Jade;Shaman;Control;TRUE;win
65348923;ranked;Shaman;Jade;Shaman;Jade;FALSE;loss
65347677;ranked;Shaman;Jade;Shaman;Jade;FALSE;win
65346852;ranked;Shaman;Jade;Warlock;Zoo;TRUE;win
65345926;ranked;Shaman;Jade;Warrior;Control;TRUE;loss
65345447;ranked;Shaman;Jade;Druid;Jade;FALSE;win
65344722;ranked;Shaman;Jade;Druid;Jade;FALSE;loss
65343195;ranked;Shaman;Jade;Shaman;Aggro;TRUE;loss
65342855;ranked;Shaman;Jade;Rogue;Jade;TRUE;loss
65341605;ranked;Shaman;Jade;Druid;Jade;TRUE;win
65340613;ranked;Shaman;Jade;Warlock;Reno;TRUE;loss
65339639;ranked;Shaman;Jade;Druid;;FALSE;win
65339093;ranked;Shaman;Jade;Rogue;;TRUE;win
65338652;ranked;Shaman;Jade;Warlock;Reno;TRUE;win
65337237;ranked;Shaman;Jade;Shaman;Jade;FALSE;loss
65336506;ranked;Shaman;Jade;Druid;Jade;TRUE;loss
65335959;ranked;Shaman;Jade;Rogue;Jade;TRUE;win
65334747;ranked;Shaman;Jade;Shaman;Jade;FALSE;win
65333699;ranked;Shaman;Jade;Rogue;Jade;TRUE;win
65333050;ranked;Shaman;Jade;Paladin;Murloc;FALSE;win
65332105;ranked;Shaman;Jade;Priest;;TRUE;win
65477945;ranked;Hunter;Midrange;Shaman;Control;TRUE;win
65477247;ranked;Hunter;Midrange;Warrior;Dragon;FALSE;win
65476353;ranked;Hunter;Midrange;Rogue;;TRUE;win
65412657;ranked;Mage;Tempo;Druid;Jade;TRUE;win
65411458;ranked;Mage;Tempo;Priest;Dragon;FALSE;loss
65410871;ranked;Mage;Tempo;Druid;Jade;TRUE;win
65404465;ranked;Mage;Tempo;Priest;Dragon;FALSE;loss
65403626;ranked;Mage;Tempo;Priest;Dragon;FALSE;loss
65403131;ranked;Mage;Tempo;Druid;Jade;FALSE;loss
65401549;ranked;Mage;Tempo;Warrior;;FALSE;loss
65401020;ranked;Mage;Tempo;Warrior;Pirate;TRUE;win
65400220;ranked;Mage;Tempo;Priest;Dragon;FALSE;win
65398845;ranked;Mage;Tempo;Mage;Reno;FALSE;loss
65397354;ranked;Mage;Tempo;Paladin;Murloc;FALSE;loss
65395690;ranked;Mage;Tempo;Warlock;;TRUE;win
65395246;ranked;Mage;Tempo;Priest;Reno;FALSE;loss
65394383;ranked;Mage;Tempo;Druid;Malygos;TRUE;win
65393069;ranked;Mage;Tempo;Warlock;Reno;TRUE;loss
65387953;ranked;Mage;Tempo;Rogue;;FALSE;win
65386895;ranked;Mage;Tempo;Druid;Jade;TRUE;loss
65385964;ranked;Mage;Tempo;Warlock;Reno;FALSE;win
65384840;ranked;Mage;Tempo;Shaman;Jade;TRUE;loss
65383713;ranked;Mage;Tempo;Druid;Jade;FALSE;win
65382835;ranked;Mage;Tempo;Druid;Jade;TRUE;loss
65382265;ranked;Mage;Tempo;Mage;Reno;FALSE;loss
65380914;ranked;Mage;Tempo;Warlock;;TRUE;win
65380750;ranked;Mage;Tempo;Warlock;Zoo;FALSE;loss
65379841;ranked;Mage;Tempo;Warrior;Pirate;TRUE;win
65378883;ranked;Mage;Tempo;Shaman;Jade;FALSE;win
65378071;ranked;Mage;Tempo;Druid;;FALSE;loss
65377223;ranked;Mage;Tempo;Mage;Tempo;TRUE;win
65376783;ranked;Mage;Tempo;Hunter;Midrange;FALSE;win
65376272;ranked;Mage;Tempo;Mage;Tempo;TRUE;win
65375726;ranked;Mage;Tempo;Druid;;FALSE;win
65375330;ranked;Mage;Tempo;Shaman;Jade;FALSE;loss
65374102;ranked;Mage;Tempo;Priest;;TRUE;win
65373347;ranked;Mage;Tempo;Mage;Tempo;TRUE;win
65408044;ranked;Rogue;Miracle;Druid;;TRUE;win
65407514;ranked;Rogue;;Priest;Dragon;FALSE;loss
65406184;ranked;Rogue;;Rogue;;TRUE;win
65405370;ranked;Rogue;;Warrior;;FALSE;loss
65404271;ranked;Rogue;;Druid;Malygos;TRUE;loss
65403124;ranked;Rogue;;Priest;Dragon;FALSE;loss
65402505;ranked;Rogue;;Rogue;;FALSE;loss
65401168;ranked;Rogue;;Warrior;Pirate;FALSE;loss
65400458;ranked;Rogue;;Druid;;FALSE;win
65399702;ranked;Rogue;Miracle;Druid;Jade;FALSE;win
65398997;ranked;Rogue;;Rogue;Miracle;TRUE;win
65398004;ranked;Rogue;;Hunter;;TRUE;win
65397577;ranked;Rogue;;Warlock;Reno;TRUE;win
65396845;ranked;Rogue;;Rogue;;FALSE;win
65396320;ranked;Rogue;;Warrior;Pirate;FALSE;win
65433103;casual;Hunter;Secret;Shaman;Midrange;FALSE;win
65418532;ranked;Warlock;Zoo;Druid;Malygos;FALSE;win
65407066;ranked;Warlock;Zoo;Warrior;Dragon;FALSE;win
65404248;ranked;Warlock;Zoo;Rogue;;TRUE;loss
65403571;ranked;Warlock;Zoo;Mage;Reno;TRUE;loss
65401197;ranked;Warlock;Zoo;Druid;;FALSE;win
65360277;ranked;Warlock;;Shaman;;FALSE;win
65359776;ranked;Priest;Dragon;Rogue;Miracle;TRUE;loss
65348358;arena;Mage;;Warlock;;TRUE;loss
65347698;arena;Mage;;Priest;;TRUE;win
65347035;arena;Mage;;Shaman;;TRUE;win
65345724;arena;Mage;;Warlock;;FALSE;loss
65344524;arena;Mage;;Priest;;FALSE;win
65343540;arena;Mage;;Mage;;TRUE;loss
65342825;arena;Mage;;Warlock;;FALSE;win
65342115;arena;Mage;;Paladin;;TRUE;win
65341722;arena;Mage;;Shaman;;TRUE;win
65326590;arena;Shaman;;Hunter;;FALSE;loss
65325039;arena;Shaman;;Druid;;TRUE;win
65323399;arena;Shaman;;Hunter;;TRUE;win
65322312;arena;Shaman;;Shaman;;TRUE;loss
65319764;arena;Shaman;;Druid;;FALSE;loss
65342581;ranked;Warlock;Zoo;Warlock;Reno;TRUE;loss
65342264;ranked;Warlock;Zoo;Warrior;;FALSE;win
65341752;ranked;Warlock;Zoo;Priest;Dragon;TRUE;loss
65341374;ranked;Warlock;;Shaman;;TRUE;loss
65341127;ranked;Warlock;Zoo;Shaman;Jade;TRUE;loss
65340772;ranked;Warlock;;Rogue;;FALSE;loss
65340544;ranked;Warlock;;Druid;Jade;FALSE;loss
65340179;ranked;Warlock;;Warlock;;FALSE;loss
65339977;ranked;Warlock;Zoo;Warlock;Reno;TRUE;loss
65339506;ranked;Warlock;Zoo;Warrior;Pirate;FALSE;loss
65339075;ranked;Warlock;;Warrior;;FALSE;win
65338834;ranked;Warlock;Zoo;Mage;Reno;TRUE;loss
65338138;ranked;Warlock;;Mage;Reno;FALSE;loss
65337811;ranked;Warlock;Zoo;Rogue;;TRUE;loss
65337352;ranked;Warlock;;Warrior;Dragon;FALSE;loss
65336902;ranked;Warlock;Zoo;Warrior;Control;TRUE;loss
65336279;ranked;Warlock;;Druid;Malygos;FALSE;loss
65335734;ranked;Warlock;Zoo;Shaman;Jade;FALSE;loss
65335184;ranked;Warlock;Zoo;Rogue;Jade;TRUE;loss
65334732;ranked;Warlock;;Druid;;FALSE;win
65334246;ranked;Warlock;Zoo;Mage;Reno;TRUE;win
65333796;ranked;Warlock;;Druid;Jade;TRUE;win
65333443;ranked;Warlock;Zoo;Warrior;Pirate;TRUE;loss
65329668;ranked;Warlock;Zoo;Priest;Dragon;FALSE;win
65329132;casual;Warlock;Zoo;Rogue;;TRUE;win
65328460;casual;Warlock;;Druid;;FALSE;win
65327940;casual;Warlock;Zoo;Rogue;;TRUE;win
65327351;casual;Warlock;;Paladin;;FALSE;loss
65326666;ranked;Druid;;Priest;;FALSE;win
65326329;ranked;Druid;Jade;Warrior;;TRUE;loss
65326006;ranked;Druid;;Mage;;FALSE;loss
65325640;ranked;Druid;;Rogue;;FALSE;loss
65324788;ranked;Druid;;Warlock;Reno;TRUE;loss
65324262;ranked;Druid;;Mage;Reno;TRUE;loss
65323758;ranked;Druid;;Druid;;FALSE;loss
65323442;ranked;Druid;Jade;Shaman;;TRUE;loss
65323011;ranked;Druid;;Rogue;Miracle;TRUE;loss
65322429;ranked;Druid;Jade;Priest;Dragon;TRUE;loss
65322073;ranked;Druid;;Shaman;Jade;FALSE;loss
65321626;ranked;Druid;;Priest;Dragon;FALSE;win
65321115;ranked;Druid;;Priest;;TRUE;loss
65320436;ranked;Druid;;Druid;;FALSE;win
65320092;ranked;Druid;;Rogue;Miracle;TRUE;win
65319299;ranked;Druid;;Druid;;TRUE;loss
65318634;ranked;Druid;;Rogue;;FALSE;loss
65425044;ranked;Paladin;;Shaman;Jade;TRUE;loss
65423999;ranked;Paladin;;Rogue;;TRUE;loss
65422677;ranked;Paladin;;Shaman;;FALSE;win
65422043;ranked;Paladin;Aggro;Warrior;Pirate;TRUE;win
65421054;ranked;Paladin;;Rogue;Miracle;TRUE;loss
65420200;ranked;Paladin;;Rogue;Miracle;FALSE;win
65419516;ranked;Paladin;;Warrior;Pirate;TRUE;loss
65418816;ranked;Paladin;;Rogue;;FALSE;win
65417417;ranked;Paladin;;Warlock;Zoo;FALSE;win
65416231;ranked;Paladin;;Druid;Jade;TRUE;win
65414369;ranked;Paladin;Murloc;Priest;Dragon;TRUE;loss
65413657;ranked;Paladin;;Rogue;Miracle;FALSE;loss
65412874;ranked;Paladin;Murloc;Priest;Dragon;FALSE;loss
65412176;ranked;Paladin;Murloc;Priest;Reno;FALSE;loss
65411248;ranked;Paladin;;Mage;Tempo;TRUE;loss
65402920;ranked;Rogue;;Rogue;Miracle;FALSE;loss
65348649;arena;Rogue;;Hunter;;TRUE;win
65347963;arena;Rogue;;Rogue;;TRUE;win
65347081;arena;Rogue;;Warlock;;FALSE;loss
65346506;arena;Rogue;;Warlock;;FALSE;loss
65345856;arena;Rogue;;Priest;;TRUE;win
65345209;arena;Rogue;;Shaman;;FALSE;win
65344529;arena;Rogue;;Warrior;;FALSE;win
65344067;arena;Rogue;;Mage;;FALSE;win
65343438;arena;Rogue;;Priest;;FALSE;win
65342812;arena;Rogue;;Warlock;;FALSE;win
65342096;arena;Rogue;;Warlock;;TRUE;win
65341412;arena;Rogue;;Paladin;;FALSE;win
65340641;ranked;Mage;Tempo;Warrior;Pirate;FALSE;loss
65340197;ranked;Mage;Tempo;Warlock;Reno;TRUE;loss
65339091;ranked;Mage;Tempo;Druid;;FALSE;loss
65338306;ranked;Mage;Tempo;Druid;Jade;FALSE;win
65337693;ranked;Mage;;Warlock;Reno;FALSE;loss
65337411;ranked;Mage;Tempo;Warlock;Reno;TRUE;win
65336582;ranked;Mage;Tempo;Warlock;Reno;FALSE;loss
65335769;ranked;Mage;Tempo;Shaman;;TRUE;loss
65330759;ranked;Paladin;Murloc;Rogue;;FALSE;win
65329822;ranked;Hunter;Midrange;Rogue;Miracle;TRUE;loss
65328779;ranked;Hunter;;Mage;Tempo;TRUE;loss
65327209;ranked;Rogue;Miracle;Rogue;Miracle;FALSE;loss
65326720;ranked;Rogue;;Rogue;Miracle;TRUE;loss
65324383;ranked;Rogue;;Druid;Jade;FALSE;loss
65323543;ranked;Rogue;;Warrior;Dragon;FALSE;win
65322993;ranked;Rogue;;Druid;Jade;TRUE;loss
65322110;ranked;Rogue;;Warlock;Reno;TRUE;win
65321123;ranked;Rogue;;Shaman;Aggro;FALSE;win
65320326;ranked;Rogue;;Druid;Jade;TRUE;win
65318842;ranked;Rogue;;Shaman;Aggro;FALSE;win
65477287;ranked;Druid;;Warrior;Pirate;TRUE;loss
65476888;ranked;Druid;Malygos;Shaman;Jade;TRUE;loss
65476038;ranked;Druid;Malygos;Hunter;;FALSE;loss
65475237;ranked;Druid;;Warrior;Dragon;FALSE;loss
65474526;ranked;Druid;Malygos;Rogue;;TRUE;loss
65473830;ranked;Druid;Malygos;Druid;Malygos;FALSE;loss
65472941;ranked;Druid;Malygos;Priest;Dragon;FALSE;win
65472522;ranked;Druid;Malygos;Warrior;Pirate;TRUE;loss
65469147;ranked;Druid;Malygos;Rogue;Jade;TRUE;win
65468160;ranked;Druid;Malygos;Warlock;Reno;FALSE;win
65466968;ranked;Druid;Malygos;Warlock;Zoo;TRUE;loss
65458090;ranked;Druid;Malygos;Warlock;Reno;FALSE;win
65455748;ranked;Druid;Malygos;Warlock;Zoo;FALSE;win
65452019;ranked;Druid;;Paladin;;TRUE;win
65338253;ranked;Druid;Malygos;Warrior;Dragon;FALSE;loss
65337695;ranked;Druid;Malygos;Shaman;Jade;TRUE;win
65337133;ranked;Druid;Malygos;Druid;Jade;FALSE;win
65335699;ranked;Druid;Malygos;Warlock;Reno;FALSE;win
65335019;ranked;Druid;Malygos;Warlock;Reno;TRUE;loss
65334465;ranked;Druid;Malygos;Mage;Tempo;FALSE;loss
65334032;ranked;Druid;Malygos;Hunter;Midrange;FALSE;win
65333436;ranked;Druid;Malygos;Hunter;Midrange;TRUE;loss
65332952;ranked;Druid;Malygos;Druid;Jade;TRUE;win
65332414;ranked;Druid;Malygos;Shaman;Aggro;TRUE;loss
65331740;ranked;Druid;Malygos;Rogue;Miracle;FALSE;win
65331262;ranked;Druid;Malygos;Druid;Jade;TRUE;win
65330699;ranked;Druid;Malygos;Mage;Tempo;TRUE;win
65329926;ranked;Druid;Malygos;Mage;Reno;FALSE;win
65329317;ranked;Druid;Malygos;Druid;Jade;TRUE;loss
65328502;ranked;Druid;Malygos;Warrior;Dragon;FALSE;loss
65326698;ranked;Druid;Malygos;Warrior;Pirate;TRUE;loss
65326010;ranked;Druid;;Warlock;;FALSE;win
65325439;ranked;Druid;Malygos;Warrior;Pirate;TRUE;win
65324510;ranked;Druid;Malygos;Warlock;Reno;FALSE;loss
65322622;ranked;Druid;Malygos;Druid;Jade;TRUE;win
65322108;ranked;Druid;Malygos;Rogue;Miracle;FALSE;loss
65320971;ranked;Druid;Malygos;Warrior;Control;TRUE;win
65319240;ranked;Druid;Malygos;Rogue;Miracle;TRUE;loss
65363620;ranked;Rogue;;Warrior;Control;TRUE;win
65362967;ranked;Rogue;;Mage;Reno;FALSE;win
65362434;ranked;Rogue;;Warrior;Pirate;FALSE;loss
65362099;ranked;Rogue;;Priest;Dragon;TRUE;win
65361235;casual;Rogue;;Hunter;;FALSE;win
65360675;casual;Druid;Jade;Mage;;TRUE;win
65359931;casual;Druid;Jade;Warlock;Reno;TRUE;win
65359505;casual;Druid;;Paladin;;FALSE;win
65359359;casual;Mage;;Druid;;TRUE;win
65398905;ranked;Warlock;Zoo;Shaman;;TRUE;loss
65398049;ranked;Warlock;Zoo;Druid;Jade;TRUE;loss
65350365;ranked;Warlock;Zoo;Warlock;Zoo;FALSE;loss
65349736;ranked;Warlock;Zoo;Warrior;Pirate;FALSE;win
65349353;ranked;Druid;Jade;Mage;Tempo;FALSE;win
65348952;ranked;Druid;Jade;Shaman;Jade;TRUE;loss
65348222;ranked;Druid;Malygos;Priest;Reno;FALSE;loss
65332457;ranked;Warlock;Zoo;Warlock;Reno;FALSE;loss
65331364;ranked;Warlock;Zoo;Warlock;Reno;FALSE;win
65323365;ranked;Shaman;Jade;Warlock;Reno;TRUE;loss
65322260;ranked;Shaman;Aggro;Warlock;Reno;TRUE;win
65321699;ranked;Shaman;Jade;Warlock;Reno;FALSE;loss
65477000;ranked;Warrior;Dragon;Warlock;Reno;TRUE;win
65476444;ranked;Warrior;Dragon;Shaman;;FALSE;win
65467079;ranked;Warlock;Reno;Druid;Jade;TRUE;win
65466165;ranked;Warlock;Reno;Warlock;Zoo;FALSE;win
65462394;ranked;Mage;Reno;Shaman;Jade;TRUE;win
65475144;ranked;Shaman;Control;Druid;Jade;FALSE;win
65474732;ranked;Shaman;Jade;Druid;Jade;TRUE;loss
65474278;ranked;Shaman;;Rogue;;FALSE;loss
65474074;ranked;Shaman;Jade;Warrior;Pirate;TRUE;loss
65472901;ranked;Shaman;Jade;Mage;Reno;FALSE;win
65472053;ranked;Shaman;Midrange;Warlock;Zoo;TRUE;loss
65471552;ranked;Shaman;Jade;Warrior;Pirate;FALSE;loss
65470635;ranked;Shaman;Aggro;Warrior;Pirate;FALSE;win
65470057;ranked;Shaman;;Mage;Tempo;TRUE;win
65469123;ranked;Shaman;Jade;Warrior;Pirate;TRUE;win
65468320;ranked;Shaman;Jade;Rogue;Miracle;TRUE;loss
65467081;ranked;Shaman;Jade;Shaman;Jade;FALSE;win
65454025;ranked;Shaman;Jade;Rogue;Miracle;TRUE;win
65453217;ranked;Shaman;Jade;Priest;;TRUE;win
65447578;ranked;Shaman;Jade;Shaman;Control;TRUE;win
65445793;ranked;Shaman;;Warlock;Zoo;FALSE;loss
65445018;ranked;Shaman;Midrange;Warlock;Reno;FALSE;win
65435427;ranked;Shaman;Jade;Shaman;Jade;TRUE;win
65433919;ranked;Shaman;Jade;Priest;Dragon;FALSE;win
65432804;ranked;Shaman;Jade;Hunter;Midrange;TRUE;win
65431827;ranked;Shaman;Midrange;Rogue;Miracle;TRUE;win
65430965;ranked;Shaman;Midrange;Warlock;Zoo;TRUE;win
65429595;ranked;Shaman;Jade;Warlock;Reno;TRUE;loss
65425579;arena;Shaman;;Shaman;;TRUE;win
65362426;casual;Shaman;;Mage;;TRUE;loss
65361896;casual;Shaman;Midrange;Warlock;Zoo;FALSE;loss
65361266;casual;Shaman;Midrange;Rogue;Jade;TRUE;loss
65360670;casual;Shaman;;Hunter;;FALSE;loss
65359822;ranked;Shaman;Jade;Druid;;TRUE;win
65359372;ranked;Shaman;Jade;Warrior;Pirate;FALSE;loss
65359030;ranked;Shaman;Jade;Shaman;Aggro;FALSE;win
65358493;ranked;Shaman;;Shaman;Jade;FALSE;win
65357909;ranked;Shaman;Jade;Druid;Jade;TRUE;win
65357421;ranked;Shaman;Jade;Warlock;Reno;FALSE;win
65356444;ranked;Shaman;Jade;Mage;Freeze;FALSE;win
65356057;ranked;Shaman;;Shaman;Aggro;TRUE;loss
65355537;ranked;Shaman;Jade;Priest;Dragon;FALSE;loss
65355086;ranked;Shaman;Jade;Druid;Jade;TRUE;loss
65354681;ranked;Shaman;Jade;Mage;Tempo;FALSE;win
65354350;ranked;Shaman;;Warrior;;TRUE;win
65348824;ranked;Shaman;Jade;Druid;Jade;FALSE;win
65348259;ranked;Shaman;;Warlock;Zoo;TRUE;loss
65347933;ranked;Shaman;Jade;Warlock;Zoo;FALSE;win
65347564;ranked;Shaman;Jade;Priest;Reno;TRUE;loss
65346959;ranked;Shaman;;Warrior;Pirate;TRUE;loss
65346625;ranked;Shaman;;Warlock;Reno;FALSE;loss
65346079;ranked;Shaman;Jade;Priest;Dragon;TRUE;loss
65345733;ranked;Shaman;Jade;Warlock;Zoo;FALSE;win
65341446;ranked;Shaman;;Priest;Dragon;FALSE;win
65340323;ranked;Shaman;;Shaman;Jade;TRUE;loss
65339912;ranked;Shaman;Jade;Warlock;Reno;TRUE;win
65338991;ranked;Shaman;Midrange;Druid;Jade;TRUE;win
